Feature ID	Taxon
AJ554059.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Iniidae;Inia;Inia geoffrensis;NA;NA;NA
AF334515.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Iniidae;Inia;Inia geoffrensis;Inia geoffrensis geoffrensis;NA;NA
AF334516.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Iniidae;Inia;Inia geoffrensis;Inia geoffrensis geoffrensis;NA;NA
LC654213.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius celebicus;NA;NA;NA
PZ133642.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius evides;NA;NA;NA
PZ315401.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius melanopus;NA;NA;NA
OP035102.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius pavo;NA;NA;NA
PZ697364.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius pentadactylus;NA;NA;NA
PZ133645.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius trivittatus;NA;NA;NA
PZ574836.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius verrens;NA;NA;NA
PZ574839.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius verrens;NA;NA;NA
NC_088004.1	Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Isopisthus;Isopisthus parvipinnis;NA;NA;NA
AF488481.1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Isopsetta;Isopsetta isolepis;NA;NA;NA
AF447999.1	Eukaryota;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Isurus;Isurus oxyrinchus;NA;NA;NA
MZ923833.1	Eukaryota;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Isurus;Isurus oxyrinchus;NA;NA;NA
PQ249320.1	Eukaryota;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Isurus;Isurus oxyrinchus;NA;NA;NA
PQ249324.1	Eukaryota;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Isurus;Isurus oxyrinchus;NA;NA;NA
PQ249369.1	Eukaryota;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Isurus;Isurus oxyrinchus;NA;NA;NA
NC_024101.1	Eukaryota;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Isurus;Isurus paucus;NA;NA;NA
PX416316.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis aff. nebulosus;NA;NA;NA
PX416319.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis aff. nebulosus;NA;NA;NA
PX416320.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis amazonicus;NA;NA;NA
PX416322.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis amazonicus;NA;NA;NA
PX416331.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis nebulosus;NA;NA;NA
PX416338.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis nebulosus;NA;NA;NA
PX987551.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Jeboehlkia;Jeboehlkia gladifer;NA;NA;NA
NC_022464.1	Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Johnius;Johnius belangerii;NA;NA;NA
JF911708.1	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Joturus;Joturus pichardi;NA;NA;NA
AB470302.1	Eukaryota;Chordata;Actinopteri;Istiophoriformes;Istiophoridae;Kajikia;Kajikia audax;NA;NA;NA
PV454008.1	Eukaryota;Chordata;Actinopteri;Uranoscopiformes;Uranoscopidae;Kathetostoma;Kathetostoma averruncus;NA;NA;NA
KM055366.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Katsuwonus;Katsuwonus pelamis;NA;NA;NA
PZ511941.1	Eukaryota;Chordata;Mammalia;Artiodactyla;Physeteridae;Kogia;Kogia sima;NA;NA;NA
JQ753955.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Konosirus;Konosirus punctatus;NA;NA;NA
NC_016694.1	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Konosirus;Konosirus punctatus;NA;NA;NA
PZ310906.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kuhliidae;Kuhlia;Kuhlia rupestris;NA;NA;NA
OP035237.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kuhliidae;Kuhlia;Kuhlia sandvicensis;NA;NA;NA
KC136547.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus azureus;NA;NA;NA
KC136481.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus sectatrix;NA;NA;NA
OP035096.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus sectatrix;NA;NA;NA
AY279561.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus vaigiensis;NA;NA;NA
AF508082.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Labeo;Labeo catla;NA;NA;NA
AP011355.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Labeo;Labeo catla;NA;NA;NA
NC_016892.1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Labeo;Labeo catla;NA;NA;NA
NC_016892.1_1	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Labeo;Labeo catla;NA;NA;NA
PZ237789.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Labrichthys;Labrichthys unilineatus;NA;NA;NA
PZ237782.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Labroides;Labroides bicolor;NA;NA;NA
LC778704.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Labroides;Labroides dimidiatus;NA;NA;NA
PZ315403.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Labropsis;Labropsis xanthonota;NA;NA;NA
PX522361.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Lacantuniidae;Lacantunia;Lacantunia enigmatica;NA;NA;NA
AY279618.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Lachnolaimus;Lachnolaimus maximus;NA;NA;NA
LC069503.2	Eukaryota;Chordata;Actinopteri;Gadiformes;Moridae;Laemonema;Laemonema longipes;NA;NA;NA
NC_059716.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus gloveri;NA;NA;NA
NC_059717.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus guentheri;NA;NA;NA
NC_029376.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus inermis;NA;NA;NA
NC_015345.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus laevigatus;NA;NA;NA
NC_015343.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus lagocephalus;NA;NA;NA
OP057085.2	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus lagocephalus;NA;NA;NA
KF781135.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus lunaris;NA;NA;NA
NC_013360.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus lunaris;NA;NA;NA
NC_015340.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus sceleratus;NA;NA;NA
KF781137.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus spadiceus;NA;NA;NA
KF781141.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus spadiceus;NA;NA;NA
NC_026194.2	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus spadiceus;NA;NA;NA
NC_026229.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus suezensis;NA;NA;NA
KX686070.1	Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Lagodon;Lagodon rhomboides;NA;NA;NA
NC_024269.1	Eukaryota;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Lamna;Lamna ditropis;NA;NA;NA
PV919171.1	Eukaryota;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Lamna;Lamna ditropis;NA;NA;NA
MF150045.1	Eukaryota;Chordata;Chondrichthyes;Lamniformes;Lamnidae;Lamna;Lamna nasus;NA;NA;NA
KP742974.1	Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lampetra;Lampetra aepyptera;NA;NA;NA
AF049726.1	Eukaryota;Chordata;Actinopteri;Lampriformes;Lampridae;Lampris;Lampris guttatus;NA;NA;NA
AF149984.1	Eukaryota;Chordata;Actinopteri;Lampriformes;Lampridae;Lampris;Lampris guttatus;NA;NA;NA
NC_003165.1	Eukaryota;Chordata;Actinopteri;Lampriformes;Lampridae;Lampris;Lampris guttatus;NA;NA;NA
NC_011710.1	Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Larimichthys;Larimichthys crocea;NA;NA;NA
PX430158.1	Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Larimichthys;Larimichthys crocea;NA;NA;NA
NC_013754.1	Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Larimichthys;Larimichthys polyactis;NA;NA;NA
NC_083187.1	Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Larimus;Larimus fasciatus;NA;NA;NA
LC606652.1	Eukaryota;Chordata;Actinopteri;Acropomatiformes;Lateolabracidae;Lateolabrax;Lateolabrax japonicus;NA;NA;NA
NC_042503.1	Eukaryota;Chordata;Actinopteri;Acropomatiformes;Lateolabracidae;Lateolabrax;Lateolabrax japonicus;NA;NA;NA
KR349919.1	Eukaryota;Chordata;Actinopteri;NA;Centropomidae;Lates;Lates calcarifer;NA;NA;NA
NC_007439.1	Eukaryota;Chordata;Actinopteri;NA;Centropomidae;Lates;Lates calcarifer;NA;NA;NA
OP359071.1	Eukaryota;Chordata;Actinopteri;NA;Centropomidae;Lates;Lates calcarifer;NA;NA;NA
AP006788.1	Eukaryota;Chordata;Actinopteri;NA;Centropomidae;Lates;Lates japonicus;NA;NA;NA
MN255584.1	Eukaryota;Chordata;Actinopteri;NA;Centropomidae;Lates;Lates microlepis;NA;NA;NA
AM931026.1	Eukaryota;Chordata;Actinopteri;NA;Centropomidae;Lates;Lates niloticus;NA;NA;NA
MN255585.1	Eukaryota;Chordata;Actinopteri;NA;Centropomidae;Lates;Lates niloticus;NA;NA;NA
NC_035736.1	Eukaryota;Chordata;Actinopteri;NA;Centropomidae;Lates;Lates niloticus;NA;NA;NA
AP011924.1	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Leiodon;Leiodon cutcutia;NA;NA;NA
OR344340.1	Eukaryota;Chordata;Actinopteri;Chaetodontiformes;Leiognathidae;Leiognathus;Leiognathus equula;NA;NA;NA
KX686087.1	Eukaryota;Chordata;Actinopteri;NA;Sciaenidae;Leiostomus;Leiostomus xanthurus;NA;NA;NA
AP012519.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Lepidocybium;Lepidocybium flavobrunneum;NA;NA;NA
OP035316.2	Eukaryota;Chordata;Actinopteri;Scombriformes;Gempylidae;Lepidocybium;Lepidocybium flavobrunneum;NA;NA;NA
PQ859329.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepidopus;Lepidopus caudatus;NA;NA;NA
AM931031.1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Scophthalmidae;Lepidorhombus;Lepidorhombus boscii;NA;NA;NA
PP467739.1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Scophthalmidae;Lepidorhombus;Lepidorhombus whiffiagonis;NA;NA;NA
JF912030.1	Eukaryota;Chordata;Actinopteri;Semionotiformes;Lepisosteidae;Lepisosteus;Lepisosteus osseus;NA;NA;NA
JF912032.1	Eukaryota;Chordata;Actinopteri;Semionotiformes;Lepisosteidae;Lepisosteus;Lepisosteus osseus;NA;NA;NA
JF912036.1	Eukaryota;Chordata;Actinopteri;Semionotiformes;Lepisosteidae;Lepisosteus;Lepisosteus osseus;NA;NA;NA
NC_008104.1	Eukaryota;Chordata;Actinopteri;Semionotiformes;Lepisosteidae;Lepisosteus;Lepisosteus osseus;NA;NA;NA
OR094982.1	Eukaryota;Chordata;Actinopteri;Semionotiformes;Lepisosteidae;Lepisosteus;Lepisosteus osseus;NA;NA;NA
OR224427.1	Eukaryota;Chordata;Actinopteri;Semionotiformes;Lepisosteidae;Lepisosteus;Lepisosteus osseus;NA;NA;NA
MH301065.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis auritus;NA;NA;NA
NC_036385.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis auritus;NA;NA;NA
NC_020359.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis cyanellus;NA;NA;NA
MF621724.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis gibbosus;NA;NA;NA
NC_028284.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis gibbosus;NA;NA;NA
MH301067.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis gulosus;NA;NA;NA
OL471029.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis gulosus;NA;NA;NA
AF150004.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis macrochirus;NA;NA;NA
NC_015984.2	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis macrochirus;NA;NA;NA
NC_036388.1	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis punctatus;NA;NA;NA
NC_083073.1	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Lepophidium;Lepophidium profundorum;NA;NA;NA
PQ675802.1	Eukaryota;Chordata;Actinopteri;NA;Polynemidae;Leptomelanosoma;Leptomelanosoma indicum;NA;NA;NA
AM181025.1	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Leptonychotes;Leptonychotes weddellii;NA;NA;NA
LC776890.1	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Leptoscarus;Leptoscarus vaigiensis;NA;NA;NA
NC_072062.1	Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepturacanthus;Lepturacanthus savala;NA;NA;NA
EF027255.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;Lepus europaeus;NA;NA;NA
KY211021.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;Lepus europaeus;NA;NA;NA
MH115259.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;Lepus europaeus;NA;NA;NA
NC_004028.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;Lepus europaeus;NA;NA;NA
OM993354.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;Lepus europaeus;NA;NA;NA
OM993368.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;Lepus europaeus;NA;NA;NA
OM993371.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;Lepus europaeus;NA;NA;NA
OM993381.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;Lepus europaeus;NA;NA;NA
OM993437.1	Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Lepus;Lepus europaeus;NA;NA;NA
KF701113.1	Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lethenteron;Lethenteron camtschaticum;NA;NA;NA
LC874618.1	Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lethenteron;Lethenteron mitsukurii;NA;NA;NA
AB565771.1	Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lethenteron;Lethenteron reissneri;NA;NA;NA
LC875818.1	Eukaryota;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Lethenteron;Lethenteron satoi;NA;NA;NA
OQ420716.1	Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus atlanticus;NA;NA;NA
PZ213513.1	Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus erythracanthus;NA;NA;NA
KU680995.1	Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus harak;NA;NA;NA
PZ213518.1	Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus harak;NA;NA;NA
AY484981.1	Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus lentjan;NA;NA;NA
KU680997.1	Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus mahsena;NA;NA;NA
PZ213532.1	Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus microdon;NA;NA;NA
PZ697365.1	Eukaryota;Chordata;Actinopteri;Spariformes;Lethrinidae;Lethrinus;Lethrinus xanthochilus;NA;NA;NA
PX754809.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Leucoraja;Leucoraja erinaceus;NA;NA;NA
NC_082566.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Leucoraja;Leucoraja garmani;NA;NA;NA
PP467761.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Leucoraja;Leucoraja naevus;NA;NA;NA
MH377761.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Leucoraja;Leucoraja ocellata;NA;NA;NA
PX741162.1	Eukaryota;Chordata;Chondrichthyes;Rajiformes;Rajidae;Leucoraja;Leucoraja wallacei;NA;NA;NA
NC_044649.1	Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis;NA;NA;NA
KF573188.1	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Liachirus;Liachirus melanospilos;NA;NA;NA
PZ697377.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma aberrans;NA;NA;NA
OM891514.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma aragai;NA;NA;NA
PZ507568.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma carmabi;NA;NA;NA
OM749734.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma japonicum;NA;NA;NA
LC923541.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma latifasciatum;NA;NA;NA
OM891515.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma latifasciatum;NA;NA;NA
PZ315207.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma mitratum;NA;NA;NA
PZ507569.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma mowbrayi;NA;NA;NA
PZ507585.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma mowbrayi;NA;NA;NA
PZ315209.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma pallidum;NA;NA;NA
PZ319363.1	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma rubre;NA;NA;NA
PZ574252.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lipocheilus;Lipocheilus carnolabrum;NA;NA;NA
AM181024.1	Eukaryota;Chordata;Mammalia;Carnivora;Phocidae;Lobodon;Lobodon carcinophaga;NA;NA;NA
PV814553.1	Eukaryota;Chordata;Actinopteri;Lobotiformes;Lobotidae;Lobotes;Lobotes pacificus;NA;NA;NA
NC_026233.1	Eukaryota;Chordata;Actinopteri;Lobotiformes;Lobotidae;Lobotes;Lobotes surinamensis;NA;NA;NA
NC_004380.1	Eukaryota;Chordata;Actinopteri;Lophiiformes;Lophiidae;Lophius;Lophius americanus;NA;NA;NA
NC_088005.1	Eukaryota;Chordata;Actinopteri;Lophiiformes;Lophiidae;Lophius;Lophius gastrophysus;NA;NA;NA
NC_023828.1	Eukaryota;Chordata;Actinopteri;Lophiiformes;Lophiidae;Lophius;Lophius litulon;NA;NA;NA
OL627348.1	Eukaryota;Chordata;Actinopteri;Lophiiformes;Lophiidae;Lophius;Lophius litulon;NA;NA;NA
AY368294.1	Eukaryota;Chordata;Actinopteri;Lophiiformes;Lophiidae;Lophius;Lophius piscatorius;NA;NA;NA
MH377782.1	Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps;NA;NA;NA
NC_088006.1	Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus villarii;NA;NA;NA
PX416459.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Loricaria;Loricaria aff. nickeriensis;NA;NA;NA
PX416460.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Loricaria;Loricaria aff. parnahybae;NA;NA;NA
PX416462.1	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Loricaria;Loricaria cataphracta;NA;NA;NA
NC_004379.1	Eukaryota;Chordata;Actinopteri;Gadiformes;Lotidae;Lota;Lota lota;NA;NA;NA
NC_088007.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus analis;NA;NA;NA
OP056852.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus analis;NA;NA;NA
OP035162.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus apodus;NA;NA;NA
AY484978.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus argentimaculatus;NA;NA;NA
NC_016661.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus argentimaculatus;NA;NA;NA
FJ171339.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus bengalensis;NA;NA;NA
LC649226.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus bohar;NA;NA;NA
AY372811.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus campechanus;NA;NA;NA
PV742853.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus campechanus;NA;NA;NA
MK092066.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus carponotatus;NA;NA;NA
PV814557.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus colorado;NA;NA;NA
MH248186.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus ehrenbergii;NA;NA;NA
MN398650.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus fulgens;NA;NA;NA
LC597199.2	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus fulviflamma;NA;NA;NA
MH248211.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus fulviflamma;NA;NA;NA
PZ213503.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus fulviflamma;NA;NA;NA
LC552450.2	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus fulvus;NA;NA;NA
LC519405.2	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus gibbus;NA;NA;NA
PZ574245.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus gibbus;NA;NA;NA
PQ628782.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus goreensis;NA;NA;NA
OP056934.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus griseus;NA;NA;NA
KT724723.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus guttatus;NA;NA;NA
OP154136.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus jocu;NA;NA;NA
MG255110.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus lemniscatus;NA;NA;NA
PZ310915.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus lutjanus;NA;NA;NA
MG255115.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus madras;NA;NA;NA
OP056933.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus mahogoni;NA;NA;NA
AB972219.2	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus ophuysenii;NA;NA;NA
NC_027950.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus peru;NA;NA;NA
LC278089.2	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus rivulatus;NA;NA;NA
NC_009869.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus rivulatus;NA;NA;NA
LC645336.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus rufolineatus;NA;NA;NA
EF514208.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus russellii;NA;NA;NA
AY484976.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus sanguineus;NA;NA;NA
MH248187.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus sanguineus;NA;NA;NA
LC645292.1	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus sebae;NA;NA;NA
