Feature ID	Taxon
AJ810126.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus rufus;NA;NA;NA
PZ315395.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres pictus;NA;NA;NA
KM057987.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus;NA;NA;NA
AY949433.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus striatus;NA;NA;NA
PZ315200.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Gracila;Gracila albomarginata;NA;NA;NA
KM057974.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus polyacanthocephalus;NA;NA;NA
Hemilepidotus	NA;Chordata;Actinopteri;Perciformes;Cottidae;Hemilepidotus;Hemilepidotus jordani;NA;NA;NA
KM057961.1	NA;Chordata;Actinopteri;Perciformes;Agonidae;Hemitripterus;Hemitripterus americanus;NA;NA;NA
AY949425.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus morio;NA;NA;NA
Epinephelus	NA;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus coioides;NA;NA;NA
AY949437.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus guttatus;NA;NA;NA
AY279648.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Tautoga;Tautoga onitis;NA;NA;NA
OM891515.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma latifasciatum;NA;NA;NA
LC923541.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma latifasciatum;NA;NA;NA
OP056853.2	NA;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma bifasciatum;NA;NA;NA
LC589565.2	NA;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma cupido;NA;NA;NA
OP035098.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma trilobatum;NA;NA;NA
PZ237776.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres leucurus;NA;NA;NA
OP035272.2	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres marginatus;NA;NA;NA
PZ237755.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres argus;NA;NA;NA
LC589564.2	NA;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma amblycephalum;NA;NA;NA
OP154135.1	NA;Chordata;Actinopteri;NA;Sciaenidae;Cynoscion;Cynoscion nothus;NA;NA;NA
Cynoscion_1	NA;Chordata;Actinopteri;NA;Sciaenidae;Cynoscion;Cynoscion nothus;NA;NA;NA
PV814505.1	NA;Chordata;Actinopteri;NA;Sciaenidae;Cynoscion;Cynoscion reticulatus;NA;NA;NA
AF128402.1	NA;Chordata;Actinopteri;NA;Sciaenidae;Cynoscion;Cynoscion nebulosus;NA;NA;NA
OP057009.1	NA;Chordata;Actinopteri;NA;Sciaenidae;Cynoscion;Cynoscion nebulosus;NA;NA;NA
NC_028423.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus oxycephalus;NA;NA;NA
OP035246.1	NA;Chordata;Actinopteri;Tetraodontiformes;Ostraciidae;Ostracion;Ostracion meleagris;NA;NA;NA
AY700274.1	NA;Chordata;Actinopteri;Tetraodontiformes;Ostraciidae;Rhinesomus;Rhinesomus triqueter;NA;NA;NA
AY700275.1	NA;Chordata;Actinopteri;Tetraodontiformes;Ostraciidae;Acanthostracion;Acanthostracion quadricornis;NA;NA;NA
PZ315374.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Anampses;Anampses melanurus;NA;NA;NA
LC654211.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Anampses;Anampses melanurus;NA;NA;NA
PZ237753.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres scapularis;NA;NA;NA
LC778704.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Labroides;Labroides dimidiatus;NA;NA;NA
Luvarus	NA;Chordata;Actinopteri;Acanthuriformes;Luvaridae;Luvarus;Luvarus imperialis;NA;NA;NA
NC_011199.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres trimaculatus;NA;NA;NA
NC_083028.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Xyrichtys;Xyrichtys novacula;NA;NA;NA
LC672477.1	NA;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pterocaesio;Pterocaesio tile;NA;NA;NA
LC278265.2	NA;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Naso;Naso unicornis;NA;NA;NA
KP966562.1	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Plectorhinchus;Plectorhinchus orientalis;NA;NA;NA
KP976103.1	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Plectorhinchus;Plectorhinchus vittatus;NA;NA;NA
AB355914.1	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Diagramma;Diagramma pictum;NA;NA;NA
LC858682.1	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Plectorhinchus;Plectorhinchus chaetodonoides;NA;NA;NA
LC723805.1	NA;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Zebrasoma;Zebrasoma velifer;NA;NA;NA
PZ237787.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Macropharyngodon;Macropharyngodon meleagris;NA;NA;NA
NC_028289.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Macropharyngodon;Macropharyngodon negrosensis;NA;NA;NA
PZ237772.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Anampses;Anampses geographicus;NA;NA;NA
AY279561.1	NA;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus vaigiensis;NA;NA;NA
PZ253503.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Coris;Coris pictoides;NA;NA;NA
LC649157.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres melanochir;NA;NA;NA
LC654188.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Coris;Coris dorsomacula;NA;NA;NA
KP317810.1	NA;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Scortum;Scortum barcoo;NA;NA;NA
OP154136.1	NA;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus jocu;NA;NA;NA
JN182927.1	NA;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus argentimaculatus;NA;NA;NA
OP056934.1	NA;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus griseus;NA;NA;NA
OP035162.1	NA;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Lutjanus;Lutjanus apodus;NA;NA;NA
PZ213523.1	NA;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Caesio;Caesio lunaris;NA;NA;NA
Rhomboplites	NA;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Rhomboplites;Rhomboplites aurorubens;NA;NA;NA
MN251863.1	NA;Chordata;Actinopteri;NA;Sciaenidae;Pseudotolithus;Pseudotolithus elongatus;NA;NA;NA
PX070000.1	NA;Chordata;Actinopteri;Priacanthiformes;Priacanthidae;Pristigenys;Pristigenys alta;NA;NA;NA
NC_009066.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres melanurus;NA;NA;NA
LC669497.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres tenuispinis;NA;NA;NA
NC_011191.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres tenuispinis;NA;NA;NA
Anarrhichthys	NA;Chordata;Actinopteri;Perciformes;Anarhichadidae;Anarrhichthys;Anarrhichthys ocellatus;NA;NA;NA
LC493930.1	NA;Chordata;Actinopteri;Perciformes;Anarhichadidae;Anarhichas;Anarhichas orientalis;NA;NA;NA
OP056961.1	NA;Chordata;Actinopteri;NA;Sciaenidae;Eques;Eques punctatus;NA;NA;NA
AY072666.1	NA;Chordata;Actinopteri;Acropomatiformes;Polyprionidae;Stereolepis;Stereolepis gigas;NA;NA;NA
PX987551.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Jeboehlkia;Jeboehlkia gladifer;NA;NA;NA
PZ213527.1	NA;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pterocaesio;Pterocaesio chrysozona;NA;NA;NA
AB938150.2	NA;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Pterocaesio;Pterocaesio marri;NA;NA;NA
PX987553.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Rypticus;Rypticus bicolor;NA;NA;NA
PZ315222.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Rypticus;Rypticus carpenteri;NA;NA;NA
NC_088022.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Rypticus;Rypticus randalli;NA;NA;NA
OP056927.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Rypticus;Rypticus subbifrenatus;NA;NA;NA
PX987554.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Rypticus;Rypticus nigripinnis;NA;NA;NA
OP035136.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Aporops;Aporops bilinearis;NA;NA;NA
PZ315195.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Aporops;Aporops bilinearis;NA;NA;NA
KC427094.1	NA;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis cyanellus;NA;NA;NA
LC672482.1	NA;Chordata;Actinopteri;Perciformes;Anarhichadidae;Anarhichas;Anarhichas orientalis;NA;NA;NA
OR582716.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Cymolutes;Cymolutes torquatus;NA;NA;NA
PZ315211.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca venenosa;NA;NA;NA
AY949419.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Mycteroperca;Mycteroperca venenosa;NA;NA;NA
OP057017.2	NA;Chordata;Actinopteri;Labriformes;Labridae;Xyrichtys;Xyrichtys martinicensis;NA;NA;NA
OP035102.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius pavo;NA;NA;NA
PZ133645.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius trivittatus;NA;NA;NA
LC654213.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Iniistius;Iniistius celebicus;NA;NA;NA
PZ210656.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus coeruleopunctatus;NA;NA;NA
NC_026731.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus corallicola;NA;NA;NA
KU877247.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus malabaricus;NA;NA;NA
OP057093.1	NA;Chordata;Actinopteri;NA;Sciaenidae;Menticirrhus;Menticirrhus americanus;NA;NA;NA
MF572017.1	NA;Chordata;Actinopteri;NA;Sillaginidae;Sillago;Sillago flindersi;NA;NA;NA
OP056928.2	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon;Haemulon macrostomum;NA;NA;NA
OP056946.1	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon;Haemulon plumierii;NA;NA;NA
OP056941.2	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon;Haemulon flavolineatum;NA;NA;NA
OP056956.1	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon;Haemulon carbonarium;NA;NA;NA
Anisotremus	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus virginicus;NA;NA;NA
PZ315416.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Pseudojuloides;Pseudojuloides atavai;NA;NA;NA
PZ237769.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus mesothorax;NA;NA;NA
LC340201.2	NA;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus tanyokidus;NA;NA;NA
Atherinopsis	NA;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinopsis;Atherinopsis californiensis;NA;NA;NA
OP035070.2	NA;Chordata;Actinopteri;Labriformes;Labridae;Novaculichthys;Novaculichthys taeniourus;NA;NA;NA
PZ315406.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Novaculoides;Novaculoides macrolepidotus;NA;NA;NA
OP056892.2	NA;Chordata;Actinopteri;NA;Sciaenidae;Stellifer;Stellifer lanceolatus;NA;NA;NA
PZ315396.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres prosopeion;NA;NA;NA
KX686072.1	NA;Chordata;Actinopteri;NA;Sciaenidae;Menticirrhus;Menticirrhus saxatilis;NA;NA;NA
AF055600.1	NA;Chordata;Actinopteri;NA;Siganidae;Siganus;Siganus canaliculatus;NA;NA;NA
AP006031.1	NA;Chordata;Actinopteri;NA;Siganidae;Siganus;Siganus unimaculatus;NA;NA;NA
PV423371.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus parrae;NA;NA;NA
OP035132.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus albotaeniatus;NA;NA;NA
PX804240.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus bilunulatus;NA;NA;NA
LC649134.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Pogonoperca;Pogonoperca punctata;NA;NA;NA
PX070019.1	NA;Chordata;Actinopteri;Ephippiformes;Ephippidae;Chaetodipterus;Chaetodipterus faber;NA;NA;NA
AF055596.1	NA;Chordata;Actinopteri;Ephippiformes;Ephippidae;Chaetodipterus;Chaetodipterus faber;NA;NA;NA
Haemulon	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon;Haemulon bonariense;NA;NA;NA
PV742865.1	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon;Haemulon striatum;NA;NA;NA
OP056910.2	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Brachygenys;Brachygenys chrysargyrea;NA;NA;NA
PZ310907.1	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon;Haemulon album;NA;NA;NA
OP056814.1	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Haemulon;Haemulon aurolineatum;NA;NA;NA
Brotula	NA;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Brotula;Brotula multibarbata;NA;NA;NA
PV656768.1	NA;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Brotula;Brotula barbata;NA;NA;NA
LC815099.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Bodianus;Bodianus reticulatus;NA;NA;NA
Ophiodon	NA;Chordata;Actinopteri;Perciformes;Hexagrammidae;Ophiodon;Ophiodon elongatus;NA;NA;NA
FJ445403.1	NA;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;Fundulus;Fundulus heteroclitus;NA;NA;NA
Fundulus	NA;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;Fundulus;Fundulus heteroclitus;NA;NA;NA
OP056877.2	NA;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Synagrops;Synagrops bellus;NA;NA;NA
Aluterus	NA;Chordata;Actinopteri;Tetraodontiformes;Monacanthidae;Aluterus;Aluterus monoceros;NA;NA;NA
OP035105.1	NA;Chordata;Actinopteri;Cyprinodontiformes;Fundulidae;Fundulus;Fundulus confluentus;NA;NA;NA
AY279649.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Tautogolabrus;Tautogolabrus adspersus;NA;NA;NA
PV276249.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Tautogolabrus;Tautogolabrus adspersus;NA;NA;NA
LC545442.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Ctenolabrus;Ctenolabrus rupestris;NA;NA;NA
Monacanthus	NA;Chordata;Actinopteri;Tetraodontiformes;Monacanthidae;Monacanthus;Monacanthus chinensis;NA;NA;NA
KT600932.1	NA;Chordata;Actinopteri;Tetraodontiformes;Monacanthidae;Aluterus;Aluterus schoepfii;NA;NA;NA
OR582707.1	NA;Chordata;Actinopteri;Tetraodontiformes;Monacanthidae;Aluterus;Aluterus schoepfii;NA;NA;NA
Hexagrammos_1	NA;Chordata;Actinopteri;Perciformes;Hexagrammidae;Hexagrammos;Hexagrammos agrammus;NA;NA;NA
LC722532.1	NA;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Plectorhinchus;Plectorhinchus gibbosus;NA;NA;NA
KJ872545.1	NA;Chordata;Actinopteri;NA;Siganidae;Siganus;Siganus canaliculatus;NA;NA;NA
OP035150.2	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres ornatissimus;NA;NA;NA
PZ253486.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres claudia;NA;NA;NA
PZ237781.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres nebulosus;NA;NA;NA
PQ738625.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres margaritaceus;NA;NA;NA
PZ253512.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres chrysus;NA;NA;NA
Grammatorcynus	NA;Chordata;Actinopteri;Scombriformes;Scombridae;Grammatorcynus;Grammatorcynus bilineatus;NA;NA;NA
KU852423.1	NA;Chordata;Actinopteri;Anabantiformes;Channidae;Channa;Channa striata;NA;NA;NA
PX416228.1	NA;Chordata;Actinopteri;Characiformes;Erythrinidae;Hoplias;Hoplias malabaricus;NA;NA;NA
PX416060.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Guyanancistrus;Guyanancistrus longispinis;NA;NA;NA
LC654189.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Coris;Coris gaimard;NA;NA;NA
PZ237785.1	NA;Chordata;Actinopteri;Labriformes;Labridae;Pseudocoris;Pseudocoris yamashiroi;NA;NA;NA
Datnioides	NA;Chordata;Actinopteri;Lobotiformes;Datnioididae;Datnioides;Datnioides polota;NA;NA;NA
PX416486.1	NA;Chordata;Actinopteri;Siluriformes;Callichthyidae;Megalechis;Megalechis thoracata;NA;NA;NA
HM114385.1	NA;Chordata;Actinopteri;Siluriformes;Callichthyidae;Hoplosternum;Hoplosternum littorale;NA;NA;NA
HM114383.1	NA;Chordata;Actinopteri;Siluriformes;Callichthyidae;Hoplosternum;Hoplosternum littorale;NA;NA;NA
MG755556.1	NA;Chordata;Actinopteri;Siluriformes;Callichthyidae;Hoplosternum;Hoplosternum littorale;NA;NA;NA
HM114384.1	NA;Chordata;Actinopteri;Siluriformes;Callichthyidae;Hoplosternum;Hoplosternum littorale;NA;NA;NA
PX415745.1	NA;Chordata;Actinopteri;Siluriformes;Cetopsidae;Cetopsidium;Cetopsidium orientale;NA;NA;NA
PX415748.1	NA;Chordata;Actinopteri;Siluriformes;Cetopsidae;Cetopsidium;Cetopsidium orientale;NA;NA;NA
PX416751.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Pimelodella;Pimelodella cf. cristata;NA;NA;NA
HM010690.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Systomus;Systomus sarana;NA;NA;NA
KU886061.1	NA;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Systomus;Systomus sarana;Systomus sarana sarana;NA;NA
PX416893.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria aff. stewarti 3 CC-2025;NA;NA;NA
PX416891.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria aff. stewarti 3 CC-2025;NA;NA;NA
PX416004.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Farlowella;Farlowella reticulata;NA;NA;NA
PX416682.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Paralithoxus;Paralithoxus aff. planquettei;NA;NA;NA
PX416889.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria aff. stewarti 3 CC-2025;NA;NA;NA
Datnioides_1	NA;Chordata;Actinopteri;Lobotiformes;Datnioididae;Datnioides;Datnioides polota;NA;NA;NA
PX416887.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Rhinotocinclus;Rhinotocinclus halbothi;NA;NA;NA
PX416201.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Heptapterus;Heptapterus bleekeri;NA;NA;NA
PX416200.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Heptapterus;Heptapterus bleekeri;NA;NA;NA
PX416202.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Heptapterus;Heptapterus bleekeri;NA;NA;NA
PX416320.1	NA;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis amazonicus;NA;NA;NA
PX415899.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Curculionichthys;Curculionichthys cf. karipuna;NA;NA;NA
PX416698.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Parotocinclus;Parotocinclus cf. britskii;NA;NA;NA
PX415902.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Curculionichthys;Curculionichthys monolechis;NA;NA;NA
PX416322.1	NA;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis amazonicus;NA;NA;NA
PX416888.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria aff. stewarti 2 CC-2025;NA;NA;NA
PX416460.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Loricaria;Loricaria aff. parnahybae;NA;NA;NA
PX416462.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Loricaria;Loricaria cataphracta;NA;NA;NA
PX416459.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Loricaria;Loricaria aff. nickeriensis;NA;NA;NA
PX416680.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Paralithoxus;Paralithoxus aff. planquettei;NA;NA;NA
PX416900.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria platyura;NA;NA;NA
PX416901.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria platyura;NA;NA;NA
PX416903.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria stewarti;NA;NA;NA
PX415898.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Cteniloricaria;Cteniloricaria platystoma;NA;NA;NA
PX416292.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus gymnorhynchus;NA;NA;NA
PX416173.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Hemiodontichthys;Hemiodontichthys acipenserinus;NA;NA;NA
PX416295.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus gymnorhynchus;NA;NA;NA
PX416290.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus gymnorhynchus;NA;NA;NA
PX416298.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus gymnorhynchus;NA;NA;NA
PX416307.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Hypostomus;Hypostomus nematopterus;NA;NA;NA
MW927704.1	NA;Chordata;Actinopteri;Lobotiformes;Datnioididae;Datnioides;Datnioides polota;NA;NA;NA
KT001153.1	NA;Chordata;Actinopteri;Anabantiformes;Anabantidae;Anabas;Anabas testudineus;NA;NA;NA
JQ972921.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil liza;NA;NA;NA
KF374952.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Cestraeus;Cestraeus goldiei;NA;NA;NA
Agonostomus	NA;Platyhelminthes;Trematoda;Plagiorchiida;Allocreadiidae;Pseudoparacreptotrema;Pseudoparacreptotrema yaguezani;NA;NA;NA
JF911708.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Joturus;Joturus pichardi;NA;NA;NA
JF911704.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Cestraeus;Cestraeus oxyrhyncus;NA;NA;NA
JF911705.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chaenomugil;Chaenomugil proboscideus;NA;NA;NA
AF149999.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil curema;NA;NA;NA
PQ628743.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon dumerili;NA;NA;NA
AY279571.1	NA;Chordata;Actinopteri;NA;Embiotocidae;Amphistichus;Amphistichus argenteus;NA;NA;NA
Cymatogaster	NA;Chordata;Actinopteri;NA;Embiotocidae;Cymatogaster;Cymatogaster aggregata;NA;NA;NA
JN125223.1	NA;Chordata;Actinopteri;NA;Embiotocidae;Amphistichus;Amphistichus koelzi;NA;NA;NA
JN125222.1	NA;Chordata;Actinopteri;NA;Embiotocidae;Amphistichus;Amphistichus argenteus;NA;NA;NA
Crenimugil	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Crenimugil;Crenimugil sp.;NA;NA;NA
OR859449.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Crenimugil;Crenimugil sp. C JDD-2024;NA;NA;NA
KF374964.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Moolgarda;Moolgarda seheli;NA;NA;NA
Aldrichetta	NA;Negarnaviricota;Insthoviricetes;Articulavirales;Orthomyxoviridae;Sardinovirus;Sardinovirus pilchardi;NA;NA;NA
KF374968.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Ellochelon;Ellochelon vaigiensis;NA;NA;NA
KF375008.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Oedalechilus;Oedalechilus labiosus;NA;NA;NA
KP018402.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Oedalechilus;Oedalechilus labiosus;NA;NA;NA
KF374959.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon dumerili;NA;NA;NA
EU715448.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon ramada;NA;NA;NA
JQ972916.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;NA;NA;NA
KF374997.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Parachelon;Parachelon grandisquamis;NA;NA;NA
KF374958.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon bandialensis;NA;NA;NA
EU715449.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon saliens;NA;NA;NA
KF375000.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Planiliza;Planiliza macrolepis;NA;NA;NA
KF375005.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Planiliza;Planiliza alata;NA;NA;NA
JF911709.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Planiliza;Planiliza affinis;NA;NA;NA
KF375002.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Planiliza;Planiliza subviridis;NA;NA;NA
KF375004.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Planiliza;Planiliza abu;NA;NA;NA
